source_id,target_id,edge_type_id,edge_weight
104,116,5,0.9
104,117,5,0.9
104,124,5,0.9
116,117,5,0.9
116,124,5,0.9
2,3,0,0.9
2,5,0,0.9
2,7,0,0.9
2,8,0,0.9
2,9,0,0.9
2,10,0,0.9
2,11,0,0.9
2,12,0,0.9
2,13,0,0.9
2,14,0,0.9
2,16,0,0.9
2,17,0,0.9
2,18,0,0.9
2,19,0,0.9
2,20,0,0.9
2,28,0,0.9
2,30,0,0.9
2,32,0,0.9
2,35,0,0.9
2,36,0,0.9
2,40,0,0.9
2,41,0,0.9
2,42,0,0.9
2,44,0,0.9
2,46,0,0.9
2,51,0,0.9
2,56,0,0.9
2,57,0,0.9
2,58,0,0.9
2,62,0,0.9
2,63,0,0.9
2,65,0,0.9
2,66,0,0.9
2,70,0,0.9
2,74,0,0.9
2,78,0,0.9
2,80,0,0.9
2,84,0,0.9
2,86,0,0.9
2,88,0,0.9
2,90,0,0.9
2,94,0,0.9
2,95,0,0.9
2,96,0,0.9
2,97,0,0.9
2,98,0,0.9
2,101,0,0.9
2,102,0,0.9
2,104,0,0.9
2,105,0,0.9
2,107,0,0.9
2,108,0,0.9
2,111,0,0.9
2,116,0,0.9
2,117,0,0.9
2,122,0,0.9
2,124,0,0.9
2,125,0,0.9
3,5,0,0.9
3,7,0,0.9
3,8,0,0.9
3,9,0,0.9
3,10,0,0.9
3,11,0,0.9
3,12,0,0.9
3,13,0,0.9
3,14,0,0.9
3,16,0,0.9
3,17,0,0.9
3,18,0,0.9
3,19,0,0.9
3,20,0,0.9
3,28,0,0.9
3,30,0,0.9
3,32,0,0.9
3,35,0,0.9
3,36,0,0.9
3,40,0,0.9
3,41,0,0.9
3,42,0,0.9
3,44,0,0.9
3,46,0,0.9
3,51,0,0.9
3,56,0,0.9
3,57,0,0.9
3,58,0,0.9
3,62,0,0.9
3,63,0,0.9
3,65,0,0.9
3,66,0,0.9
3,70,0,0.9
3,74,0,0.9
3,78,0,0.9
3,80,0,0.9
3,84,0,0.9
3,86,0,0.9
3,88,0,0.9
3,90,0,0.9
3,94,0,0.9
3,95,0,0.9
3,96,0,0.9
3,97,0,0.9
3,98,0,0.9
3,101,0,0.9
3,102,0,0.9
3,104,0,0.9
3,105,0,0.9
3,107,0,0.9
3,108,0,0.9
3,111,0,0.9
3,116,0,0.9
3,117,0,0.9
3,122,0,0.9
3,124,0,0.9
3,125,0,0.9
5,7,0,0.9
5,8,0,0.9
5,9,0,0.9
5,10,0,0.9
5,11,0,0.9
5,12,0,0.9
5,13,0,0.9
5,14,0,0.9
5,16,0,0.9
5,17,0,0.9
5,18,0,0.9
5,19,0,0.9
5,20,0,0.9
5,28,0,0.9
5,30,0,0.9
5,32,0,0.9
5,35,0,0.9
5,36,0,0.9
5,40,0,0.9
5,41,0,0.9
5,42,0,0.9
5,44,0,0.9
5,46,0,0.9
5,51,0,0.9
5,56,0,0.9
5,57,0,0.9
5,58,0,0.9
5,62,0,0.9
5,63,0,0.9
5,65,0,0.9
5,66,0,0.9
5,70,0,0.9
5,74,0,0.9
5,78,0,0.9
5,80,0,0.9
5,84,0,0.9
5,86,0,0.9
5,88,0,0.9
5,90,0,0.9
5,94,0,0.9
5,95,0,0.9
5,96,0,0.9
5,97,0,0.9
5,98,0,0.9
5,101,0,0.9
5,102,0,0.9
5,104,0,0.9
5,105,0,0.9
5,107,0,0.9
5,108,0,0.9
5,111,0,0.9
5,116,0,0.9
5,117,0,0.9
5,122,0,0.9
5,124,0,0.9
5,125,0,0.9
7,8,0,0.9
7,9,0,0.9
7,10,0,0.9
7,11,0,0.9
7,12,0,0.9
7,13,0,0.9
7,14,0,0.9
7,16,0,0.9
7,17,0,0.9
7,18,0,0.9
7,19,0,0.9
7,20,0,0.9
7,28,0,0.9
7,30,0,0.9
7,32,0,0.9
7,35,0,0.9
7,36,0,0.9
7,40,0,0.9
7,41,0,0.9
7,42,0,0.9
7,44,0,0.9
7,46,0,0.9
7,51,0,0.9
7,56,0,0.9
7,57,0,0.9
7,58,0,0.9
7,62,0,0.9
7,63,0,0.9
7,65,0,0.9
7,66,0,0.9
7,70,0,0.9
7,74,0,0.9
7,78,0,0.9
7,80,0,0.9
7,84,0,0.9
7,86,0,0.9
7,88,0,0.9
7,90,0,0.9
7,94,0,0.9
7,95,0,0.9
7,96,0,0.9
7,97,0,0.9
7,98,0,0.9
7,101,0,0.9
7,102,0,0.9
7,104,0,0.9
7,105,0,0.9
7,107,0,0.9
7,108,0,0.9
7,111,0,0.9
7,116,0,0.9
7,117,0,0.9
7,122,0,0.9
7,124,0,0.9
7,125,0,0.9
8,9,0,0.9
8,10,0,0.9
8,11,0,0.9
8,12,0,0.9
8,13,0,0.9
8,14,0,0.9
8,16,0,0.9
8,17,0,0.9
8,18,0,0.9
8,19,0,0.9
8,20,0,0.9
8,28,0,0.9
8,30,0,0.9
8,32,0,0.9
8,35,0,0.9
8,36,0,0.9
8,40,0,0.9
8,41,0,0.9
8,42,0,0.9
8,44,0,0.9
8,46,0,0.9
8,51,0,0.9
8,56,0,0.9
8,57,0,0.9
8,58,0,0.9
8,62,0,0.9
8,63,0,0.9
8,65,0,0.9
8,66,0,0.9
8,70,0,0.9
8,74,0,0.9
8,78,0,0.9
8,80,0,0.9
8,84,0,0.9
8,86,0,0.9
8,88,0,0.9
8,90,0,0.9
8,94,0,0.9
8,95,0,0.9
8,96,0,0.9
8,97,0,0.9
8,98,0,0.9
8,101,0,0.9
8,102,0,0.9
8,104,0,0.9
8,105,0,0.9
8,107,0,0.9
8,108,0,0.9
8,111,0,0.9
8,116,0,0.9
8,117,0,0.9
8,122,0,0.9
8,124,0,0.9
8,125,0,0.9
9,10,0,0.9
9,11,0,0.9
9,12,0,0.9
9,13,0,0.9
9,14,0,0.9
9,16,0,0.9
9,17,0,0.9
9,18,0,0.9
9,19,0,0.9
9,20,0,0.9
9,28,0,0.9
9,30,0,0.9
9,32,0,0.9
9,35,0,0.9
9,36,0,0.9
9,40,0,0.9
9,41,0,0.9
9,42,0,0.9
9,44,0,0.9
9,46,0,0.9
9,51,0,0.9
9,56,0,0.9
9,57,0,0.9
9,58,0,0.9
9,62,0,0.9
9,63,0,0.9
9,65,0,0.9
9,66,0,0.9
9,70,0,0.9
9,74,0,0.9
9,78,0,0.9
9,80,0,0.9
9,84,0,0.9
9,86,0,0.9
9,88,0,0.9
9,90,0,0.9
9,94,0,0.9
9,95,0,0.9
9,96,0,0.9
9,97,0,0.9
9,98,0,0.9
9,101,0,0.9
9,102,0,0.9
9,104,0,0.9
9,105,0,0.9
9,107,0,0.9
9,108,0,0.9
9,111,0,0.9
9,116,0,0.9
9,117,0,0.9
9,122,0,0.9
9,124,0,0.9
9,125,0,0.9
10,11,0,0.9
10,12,0,0.9
10,13,0,0.9
10,14,0,0.9
10,16,0,0.9
10,17,0,0.9
10,18,0,0.9
10,19,0,0.9
10,20,0,0.9
10,28,0,0.9
10,30,0,0.9
10,32,0,0.9
10,35,0,0.9
10,36,0,0.9
10,40,0,0.9
10,41,0,0.9
10,42,0,0.9
10,44,0,0.9
10,46,0,0.9
10,51,0,0.9
10,56,0,0.9
10,57,0,0.9
10,58,0,0.9
10,62,0,0.9
10,63,0,0.9
10,65,0,0.9
10,66,0,0.9
10,70,0,0.9
10,74,0,0.9
10,78,0,0.9
10,80,0,0.9
10,84,0,0.9
10,86,0,0.9
10,88,0,0.9
10,90,0,0.9
10,94,0,0.9
10,95,0,0.9
10,96,0,0.9
10,97,0,0.9
10,98,0,0.9
10,101,0,0.9
10,102,0,0.9
10,104,0,0.9
10,105,0,0.9
10,107,0,0.9
10,108,0,0.9
10,111,0,0.9
10,116,0,0.9
10,117,0,0.9
10,122,0,0.9
10,124,0,0.9
10,125,0,0.9
11,12,0,0.9
11,13,0,0.9
11,14,0,0.9
11,16,0,0.9
11,17,0,0.9
11,18,0,0.9
11,19,0,0.9
11,20,0,0.9
11,25,0,0.9
11,28,0,0.9
11,30,0,0.9
11,32,0,0.9
11,35,0,0.9
11,36,0,0.9
11,40,0,0.9
11,41,0,0.9
11,42,0,0.9
11,44,0,0.9
11,46,0,0.9
11,51,0,0.9
11,56,0,0.9
11,57,0,0.9
11,58,0,0.9
11,62,0,0.9
11,63,0,0.9
11,65,0,0.9
11,66,0,0.9
11,70,0,0.9
11,74,0,0.9
11,78,0,0.9
11,80,0,0.9
11,81,0,0.9
11,84,0,0.9
11,86,0,0.9
11,88,0,0.9
11,90,0,0.9
11,94,0,0.9
11,95,0,0.9
11,96,0,0.9
11,97,0,0.9
11,98,0,0.9
11,101,0,0.9
11,102,0,0.9
11,104,0,0.9
11,105,0,0.9
11,106,0,0.9
11,107,0,0.9
11,108,0,0.9
11,111,0,0.9
11,116,0,0.9
11,117,0,0.9
11,122,0,0.9
11,124,0,0.9
11,125,0,0.9
12,13,0,0.9
12,14,0,0.9
12,16,0,0.9
12,17,0,0.9
12,18,0,0.9
12,19,0,0.9
12,20,0,0.9
12,28,0,0.9
12,30,0,0.9
12,32,0,0.9
12,35,0,0.9
12,36,0,0.9
12,40,0,0.9
12,41,0,0.9
12,42,0,0.9
12,44,0,0.9
12,46,0,0.9
12,51,0,0.9
12,56,0,0.9
12,57,0,0.9
12,58,0,0.9
12,62,0,0.9
12,63,0,0.9
12,65,0,0.9
12,66,0,0.9
12,70,0,0.9
12,74,0,0.9
12,78,0,0.9
12,80,0,0.9
12,84,0,0.9
12,86,0,0.9
12,88,0,0.9
12,90,0,0.9
12,94,0,0.9
12,95,0,0.9
12,96,0,0.9
12,97,0,0.9
12,98,0,0.9
12,101,0,0.9
12,102,0,0.9
12,104,0,0.9
12,105,0,0.9
12,107,0,0.9
12,108,0,0.9
12,111,0,0.9
12,116,0,0.9
12,117,0,0.9
12,122,0,0.9
12,124,0,0.9
12,125,0,0.9
13,14,0,0.9
13,16,0,0.9
13,17,0,0.9
13,18,0,0.9
13,19,0,0.9
13,20,0,0.9
13,28,0,0.9
13,30,0,0.9
13,32,0,0.9
13,35,0,0.9
13,36,0,0.9
13,40,0,0.9
13,41,0,0.9
13,42,0,0.9
13,44,0,0.9
13,46,0,0.9
13,51,0,0.9
13,56,0,0.9
13,57,0,0.9
13,58,0,0.9
13,62,0,0.9
13,63,0,0.9
13,65,0,0.9
13,66,0,0.9
13,70,0,0.9
13,74,0,0.9
13,78,0,0.9
13,80,0,0.9
13,84,0,0.9
13,86,0,0.9
13,88,0,0.9
13,90,0,0.9
13,94,0,0.9
13,95,0,0.9
13,96,0,0.9
13,97,0,0.9
13,98,0,0.9
13,101,0,0.9
13,102,0,0.9
13,104,0,0.9
13,105,0,0.9
13,107,0,0.9
13,108,0,0.9
13,111,0,0.9
13,116,0,0.9
13,117,0,0.9
13,122,0,0.9
13,124,0,0.9
13,125,0,0.9
14,16,0,0.9
14,17,0,0.9
14,18,0,0.9
14,19,0,0.9
14,20,0,0.9
14,28,0,0.9
14,30,0,0.9
14,32,0,0.9
14,35,0,0.9
14,36,0,0.9
14,40,0,0.9
14,41,0,0.9
14,42,0,0.9
14,44,0,0.9
14,46,0,0.9
14,51,0,0.9
14,56,0,0.9
14,57,0,0.9
14,58,0,0.9
14,62,0,0.9
14,63,0,0.9
14,65,0,0.9
14,66,0,0.9
14,70,0,0.9
14,74,0,0.9
14,78,0,0.9
14,80,0,0.9
14,84,0,0.9
14,86,0,0.9
14,88,0,0.9
14,90,0,0.9
14,94,0,0.9
14,95,0,0.9
14,96,0,0.9
14,97,0,0.9
14,98,0,0.9
14,101,0,0.9
14,102,0,0.9
14,104,0,0.9
14,105,0,0.9
14,107,0,0.9
14,108,0,0.9
14,111,0,0.9
14,116,0,0.9
14,117,0,0.9
14,122,0,0.9
14,124,0,0.9
14,125,0,0.9
15,19,0,0.9
15,20,0,0.9
15,25,0,0.9
15,55,0,0.9
15,56,0,0.9
15,62,0,0.9
15,65,0,0.9
15,66,0,0.9
15,70,0,0.9
15,81,0,0.9
15,84,0,0.9
15,97,0,0.9
15,104,0,0.9
15,116,0,0.9
15,117,0,0.9
16,17,0,0.9
16,18,0,0.9
16,19,0,0.9
16,20,0,0.9
16,28,0,0.9
16,30,0,0.9
16,32,0,0.9
16,35,0,0.9
16,36,0,0.9
16,40,0,0.9
16,41,0,0.9
16,42,0,0.9
16,44,0,0.9
16,46,0,0.9
16,51,0,0.9
16,56,0,0.9
16,57,0,0.9
16,58,0,0.9
16,62,0,0.9
16,63,0,0.9
16,65,0,0.9
16,66,0,0.9
16,70,0,0.9
16,74,0,0.9
16,78,0,0.9
16,80,0,0.9
16,84,0,0.9
16,86,0,0.9
16,88,0,0.9
16,90,0,0.9
16,94,0,0.9
16,95,0,0.9
16,96,0,0.9
16,97,0,0.9
16,98,0,0.9
16,101,0,0.9
16,102,0,0.9
16,104,0,0.9
16,105,0,0.9
16,107,0,0.9
16,108,0,0.9
16,111,0,0.9
16,116,0,0.9
16,117,0,0.9
16,122,0,0.9
16,124,0,0.9
16,125,0,0.9
17,18,0,0.9
17,19,0,0.9
17,20,0,0.9
17,25,0,0.9
17,28,0,0.9
17,30,0,0.9
17,32,0,0.9
17,35,0,0.9
17,36,0,0.9
17,40,0,0.9
17,41,0,0.9
17,42,0,0.9
17,44,0,0.9
17,46,0,0.9
17,47,0,0.9
17,51,0,0.9
17,56,0,0.9
17,57,0,0.9
17,58,0,0.9
17,62,0,0.9
17,63,0,0.9
17,65,0,0.9
17,66,0,0.9
17,70,0,0.9
17,74,0,0.9
17,78,0,0.9
17,80,0,0.9
17,84,0,0.9
17,86,0,0.9
17,87,0,0.9
17,88,0,0.9
17,89,0,0.9
17,90,0,0.9
17,94,0,0.9
17,95,0,0.9
17,96,0,0.9
17,97,0,0.9
17,98,0,0.9
17,101,0,0.9
17,102,0,0.9
17,104,0,0.9
17,105,0,0.9
17,107,0,0.9
17,108,0,0.9
17,111,0,0.9
17,116,0,0.9
17,117,0,0.9
17,122,0,0.9
17,124,0,0.9
17,125,0,0.9
18,19,0,0.9
18,20,0,0.9
18,28,0,0.9
18,30,0,0.9
18,32,0,0.9
18,35,0,0.9
18,36,0,0.9
18,40,0,0.9
18,41,0,0.9
18,42,0,0.9
18,44,0,0.9
18,46,0,0.9
18,51,0,0.9
18,56,0,0.9
18,57,0,0.9
18,58,0,0.9
18,62,0,0.9
18,63,0,0.9
18,65,0,0.9
18,66,0,0.9
18,70,0,0.9
18,74,0,0.9
18,78,0,0.9
18,80,0,0.9
18,84,0,0.9
18,86,0,0.9
18,88,0,0.9
18,90,0,0.9
18,94,0,0.9
18,95,0,0.9
18,96,0,0.9
18,97,0,0.9
18,98,0,0.9
18,101,0,0.9
18,102,0,0.9
18,104,0,0.9
18,105,0,0.9
18,107,0,0.9
18,108,0,0.9
18,111,0,0.9
18,116,0,0.9
18,117,0,0.9
18,122,0,0.9
18,124,0,0.9
18,125,0,0.9
19,20,0,0.9
19,25,0,0.9
19,28,0,0.9
19,30,0,0.9
19,32,0,0.9
19,35,0,0.9
19,36,0,0.9
19,40,0,0.9
19,41,0,0.9
19,42,0,0.9
19,44,0,0.9
19,46,0,0.9
19,47,0,0.9
19,51,0,0.9
19,55,0,0.9
19,56,0,0.9
19,57,0,0.9
19,58,0,0.9
19,62,0,0.9
19,63,0,0.9
19,65,0,0.9
19,66,0,0.9
19,70,0,0.9
19,74,0,0.9
19,78,0,0.9
19,80,0,0.9
19,81,0,0.9
19,84,0,0.9
19,86,0,0.9
19,87,0,0.9
19,88,0,0.9
19,89,0,0.9
19,90,0,0.9
19,94,0,0.9
19,95,0,0.9
19,96,0,0.9
19,97,0,0.9
19,98,0,0.9
19,101,0,0.9
19,102,0,0.9
19,104,0,0.9
19,105,0,0.9
19,106,0,0.9
19,107,0,0.9
19,108,0,0.9
19,111,0,0.9
19,116,0,0.9
19,117,0,0.9
19,122,0,0.9
19,124,0,0.9
19,125,0,0.9
20,25,0,0.9
20,28,0,0.9
20,30,0,0.9
20,32,0,0.9
20,35,0,0.9
20,36,0,0.9
20,40,0,0.9
20,41,0,0.9
20,42,0,0.9
20,44,0,0.9
20,46,0,0.9
20,47,0,0.9
20,51,0,0.9
20,56,0,0.9
20,57,0,0.9
20,58,0,0.9
20,62,0,0.9
20,63,0,0.9
20,65,0,0.9
20,66,0,0.9
20,70,0,0.9
20,74,0,0.9
20,78,0,0.9
20,80,0,0.9
20,84,0,0.9
20,86,0,0.9
20,87,0,0.9
20,88,0,0.9
20,90,0,0.9
20,94,0,0.9
20,95,0,0.9
20,96,0,0.9
20,97,0,0.9
20,98,0,0.9
20,101,0,0.9
20,102,0,0.9
20,104,0,0.9
20,105,0,0.9
20,107,0,0.9
20,108,0,0.9
20,111,0,0.9
20,116,0,0.9
20,117,0,0.9
20,122,0,0.9
20,124,0,0.9
20,125,0,0.9
25,36,0,0.9
25,55,0,0.9
25,65,0,0.9
25,66,0,0.9
25,70,0,0.9
25,81,0,0.9
25,84,0,0.9
25,97,0,0.9
25,104,0,0.9
25,106,0,0.9
25,116,0,0.9
28,30,0,0.9
28,32,0,0.9
28,35,0,0.9
28,36,0,0.9
28,40,0,0.9
28,41,0,0.9
28,42,0,0.9
28,44,0,0.9
28,46,0,0.9
28,51,0,0.9
28,56,0,0.9
28,57,0,0.9
28,58,0,0.9
28,62,0,0.9
28,63,0,0.9
28,65,0,0.9
28,66,0,0.9
28,70,0,0.9
28,74,0,0.9
28,78,0,0.9
28,80,0,0.9
28,84,0,0.9
28,86,0,0.9
28,88,0,0.9
28,90,0,0.9
28,94,0,0.9
28,95,0,0.9
28,96,0,0.9
28,97,0,0.9
28,98,0,0.9
28,101,0,0.9
28,102,0,0.9
28,104,0,0.9
28,105,0,0.9
28,107,0,0.9
28,108,0,0.9
28,111,0,0.9
28,116,0,0.9
28,117,0,0.9
28,122,0,0.9
28,124,0,0.9
28,125,0,0.9
30,32,0,0.9
30,35,0,0.9
30,36,0,0.9
30,40,0,0.9
30,41,0,0.9
30,42,0,0.9
30,44,0,0.9
30,46,0,0.9
30,51,0,0.9
30,56,0,0.9
30,57,0,0.9
30,58,0,0.9
30,62,0,0.9
30,63,0,0.9
30,65,0,0.9
30,66,0,0.9
30,70,0,0.9
30,74,0,0.9
30,78,0,0.9
30,80,0,0.9
30,84,0,0.9
30,86,0,0.9
30,88,0,0.9
30,90,0,0.9
30,94,0,0.9
30,95,0,0.9
30,96,0,0.9
30,97,0,0.9
30,98,0,0.9
30,101,0,0.9
30,102,0,0.9
30,104,0,0.9
30,105,0,0.9
30,107,0,0.9
30,108,0,0.9
30,111,0,0.9
30,116,0,0.9
30,117,0,0.9
30,122,0,0.9
30,124,0,0.9
30,125,0,0.9
32,35,0,0.9
32,36,0,0.9
32,40,0,0.9
32,41,0,0.9
32,42,0,0.9
32,44,0,0.9
32,46,0,0.9
32,51,0,0.9
32,56,0,0.9
32,57,0,0.9
32,58,0,0.9
32,62,0,0.9
32,63,0,0.9
32,65,0,0.9
32,66,0,0.9
32,70,0,0.9
32,74,0,0.9
32,78,0,0.9
32,80,0,0.9
32,84,0,0.9
32,86,0,0.9
32,88,0,0.9
32,90,0,0.9
32,94,0,0.9
32,95,0,0.9
32,96,0,0.9
32,97,0,0.9
32,98,0,0.9
32,101,0,0.9
32,102,0,0.9
32,104,0,0.9
32,105,0,0.9
32,107,0,0.9
32,108,0,0.9
32,111,0,0.9
32,116,0,0.9
32,117,0,0.9
32,122,0,0.9
32,124,0,0.9
32,125,0,0.9
35,36,0,0.9
35,40,0,0.9
35,41,0,0.9
35,42,0,0.9
35,44,0,0.9
35,46,0,0.9
35,51,0,0.9
35,56,0,0.9
35,57,0,0.9
35,58,0,0.9
35,62,0,0.9
35,63,0,0.9
35,65,0,0.9
35,66,0,0.9
35,70,0,0.9
35,74,0,0.9
35,78,0,0.9
35,80,0,0.9
35,84,0,0.9
35,86,0,0.9
35,88,0,0.9
35,90,0,0.9
35,94,0,0.9
35,95,0,0.9
35,96,0,0.9
35,97,0,0.9
35,98,0,0.9
35,101,0,0.9
35,102,0,0.9
35,104,0,0.9
35,105,0,0.9
35,107,0,0.9
35,108,0,0.9
35,111,0,0.9
35,116,0,0.9
35,117,0,0.9
35,122,0,0.9
35,124,0,0.9
35,125,0,0.9
36,40,0,0.9
36,41,0,0.9
36,42,0,0.9
36,44,0,0.9
36,46,0,0.9
36,47,0,0.9
36,51,0,0.9
36,56,0,0.9
36,57,0,0.9
36,58,0,0.9
36,62,0,0.9
36,63,0,0.9
36,65,0,0.9
36,66,0,0.9
36,70,0,0.9
36,74,0,0.9
36,78,0,0.9
36,80,0,0.9
36,84,0,0.9
36,86,0,0.9
36,87,0,0.9
36,88,0,0.9
36,89,0,0.9
36,90,0,0.9
36,94,0,0.9
36,95,0,0.9
36,96,0,0.9
36,97,0,0.9
36,98,0,0.9
36,101,0,0.9
36,102,0,0.9
36,104,0,0.9
36,105,0,0.9
36,107,0,0.9
36,108,0,0.9
36,111,0,0.9
36,116,0,0.9
36,117,0,0.9
36,122,0,0.9
36,124,0,0.9
36,125,0,0.9
40,41,0,0.9
40,42,0,0.9
40,44,0,0.9
40,46,0,0.9
40,51,0,0.9
40,56,0,0.9
40,57,0,0.9
40,58,0,0.9
40,62,0,0.9
40,63,0,0.9
40,65,0,0.9
40,66,0,0.9
40,70,0,0.9
40,74,0,0.9
40,78,0,0.9
40,80,0,0.9
40,84,0,0.9
40,86,0,0.9
40,88,0,0.9
40,90,0,0.9
40,94,0,0.9
40,95,0,0.9
40,96,0,0.9
40,97,0,0.9
40,98,0,0.9
40,101,0,0.9
40,102,0,0.9
40,104,0,0.9
40,105,0,0.9
40,107,0,0.9
40,108,0,0.9
40,111,0,0.9
40,116,0,0.9
40,117,0,0.9
40,122,0,0.9
40,124,0,0.9
40,125,0,0.9
41,42,0,0.9
41,44,0,0.9
41,46,0,0.9
41,47,0,0.9
41,51,0,0.9
41,56,0,0.9
41,57,0,0.9
41,58,0,0.9
41,62,0,0.9
41,63,0,0.9
41,65,0,0.9
41,66,0,0.9
41,70,0,0.9
41,74,0,0.9
41,78,0,0.9
41,80,0,0.9
41,84,0,0.9
41,86,0,0.9
41,88,0,0.9
41,90,0,0.9
41,94,0,0.9
41,95,0,0.9
41,96,0,0.9
41,97,0,0.9
41,98,0,0.9
41,101,0,0.9
41,102,0,0.9
41,104,0,0.9
41,105,0,0.9
41,107,0,0.9
41,108,0,0.9
41,111,0,0.9
41,116,0,0.9
41,117,0,0.9
41,122,0,0.9
41,124,0,0.9
41,125,0,0.9
42,44,0,0.9
42,46,0,0.9
42,51,0,0.9
42,56,0,0.9
42,57,0,0.9
42,58,0,0.9
42,62,0,0.9
42,63,0,0.9
42,65,0,0.9
42,66,0,0.9
42,70,0,0.9
42,74,0,0.9
42,78,0,0.9
42,80,0,0.9
42,84,0,0.9
42,86,0,0.9
42,88,0,0.9
42,90,0,0.9
42,94,0,0.9
42,95,0,0.9
42,96,0,0.9
42,97,0,0.9
42,98,0,0.9
42,101,0,0.9
42,102,0,0.9
42,104,0,0.9
42,105,0,0.9
42,107,0,0.9
42,108,0,0.9
42,111,0,0.9
42,116,0,0.9
42,117,0,0.9
42,122,0,0.9
42,124,0,0.9
42,125,0,0.9
44,46,0,0.9
44,51,0,0.9
44,56,0,0.9
44,57,0,0.9
44,58,0,0.9
44,62,0,0.9
44,63,0,0.9
44,65,0,0.9
44,66,0,0.9
44,70,0,0.9
44,74,0,0.9
44,78,0,0.9
44,80,0,0.9
44,84,0,0.9
44,86,0,0.9
44,88,0,0.9
44,90,0,0.9
44,94,0,0.9
44,95,0,0.9
44,96,0,0.9
44,97,0,0.9
44,98,0,0.9
44,101,0,0.9
44,102,0,0.9
44,104,0,0.9
44,105,0,0.9
44,107,0,0.9
44,108,0,0.9
44,111,0,0.9
44,116,0,0.9
44,117,0,0.9
44,122,0,0.9
44,124,0,0.9
44,125,0,0.9
46,51,0,0.9
46,56,0,0.9
46,57,0,0.9
46,58,0,0.9
46,62,0,0.9
46,63,0,0.9
46,65,0,0.9
46,66,0,0.9
46,70,0,0.9
46,74,0,0.9
46,78,0,0.9
46,80,0,0.9
46,84,0,0.9
46,86,0,0.9
46,88,0,0.9
46,90,0,0.9
46,94,0,0.9
46,95,0,0.9
46,96,0,0.9
46,97,0,0.9
46,98,0,0.9
46,101,0,0.9
46,102,0,0.9
46,104,0,0.9
46,105,0,0.9
46,107,0,0.9
46,108,0,0.9
46,111,0,0.9
46,116,0,0.9
46,117,0,0.9
46,122,0,0.9
46,124,0,0.9
46,125,0,0.9
47,65,0,0.9
47,66,0,0.9
47,70,0,0.9
47,74,0,0.9
47,78,0,0.9
47,86,0,0.9
47,87,0,0.9
47,89,0,0.9
47,97,0,0.9
47,104,0,0.9
47,111,0,0.9
47,116,0,0.9
47,125,0,0.9
51,56,0,0.9
51,57,0,0.9
51,58,0,0.9
51,62,0,0.9
51,63,0,0.9
51,65,0,0.9
51,66,0,0.9
51,70,0,0.9
51,74,0,0.9
51,78,0,0.9
51,80,0,0.9
51,84,0,0.9
51,86,0,0.9
51,88,0,0.9
51,90,0,0.9
51,94,0,0.9
51,95,0,0.9
51,96,0,0.9
51,97,0,0.9
51,98,0,0.9
51,101,0,0.9
51,102,0,0.9
51,104,0,0.9
51,105,0,0.9
51,107,0,0.9
51,108,0,0.9
51,111,0,0.9
51,116,0,0.9
51,117,0,0.9
51,122,0,0.9
51,124,0,0.9
51,125,0,0.9
55,65,0,0.9
55,66,0,0.9
55,70,0,0.9
55,81,0,0.9
55,84,0,0.9
55,97,0,0.9
55,104,0,0.9
55,116,0,0.9
56,57,0,0.9
56,58,0,0.9
56,62,0,0.9
